@W: CL240 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\m2s010_som_sb\FABOSC_0\m2s010_som_sb_FABOSC_0_OSC.vhd":16:10:16:19|Signal XTLOSC_O2F is floating; a simulation mismatch is possible.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1142:6:1142:7|Pruning unused register RE_d3_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1142:6:1142:7|Pruning unused register RE_d2_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1142:6:1142:7|Pruning unused register REN_d3_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1142:6:1142:7|Pruning unused register REN_d2_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1129:6:1129:7|Pruning unused register fwft_Q_r_2(7 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1114:6:1114:7|Pruning unused register RDATA_r2_2(7 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1100:6:1100:7|Pruning unused register RDATA_r1_2(7 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1087:6:1087:7|Pruning unused register RDATA_r_pre_3(7 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1042:6:1042:7|Pruning unused register AEMPTY1_r1_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":1042:6:1042:7|Pruning unused register AEMPTY1_r_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":642:6:642:7|Pruning unused register DVLD_scntr_ecc_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":642:6:642:7|Pruning unused register DVLD_sync_ecc_3. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\FIFO_2Kx8\FIFO_2Kx8_0\rtl\vhdl\core\COREFIFO.vhd":642:6:642:7|Pruning unused register DVLD_async_ecc_4. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\FIFOs.vhd":257:4:257:5|Pruning unused register packet_available_clear_reg_3(2 downto 0). Make sure that there are no unused intermediate registers.
@W: CG296 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":595:19:595:25|Incomplete sensitivity list; assuming completeness. Make sure all referenced variables in message CG290 are included in the sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":656:28:656:43|Referenced variable mac_4_byte_2_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":624:28:624:43|Referenced variable mac_1_byte_4_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":654:28:654:43|Referenced variable mac_4_byte_1_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":622:28:622:43|Referenced variable mac_1_byte_3_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":652:28:652:43|Referenced variable mac_3_byte_6_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":620:28:620:43|Referenced variable mac_1_byte_2_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":650:28:650:43|Referenced variable mac_3_byte_5_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":618:28:618:43|Referenced variable mac_1_byte_1_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":648:28:648:43|Referenced variable mac_3_byte_4_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":614:28:614:41|Referenced variable i_int_mask_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":646:28:646:43|Referenced variable mac_3_byte_3_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":644:28:644:43|Referenced variable mac_3_byte_2_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":642:28:642:43|Referenced variable mac_3_byte_1_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":616:28:616:37|Referenced variable status_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":640:28:640:43|Referenced variable mac_2_byte_6_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":610:28:610:38|Referenced variable control_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":638:28:638:43|Referenced variable mac_2_byte_5_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":636:28:636:43|Referenced variable mac_2_byte_4_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":634:28:634:43|Referenced variable mac_2_byte_3_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":664:28:664:43|Referenced variable mac_4_byte_6_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":632:28:632:43|Referenced variable mac_2_byte_2_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":662:28:662:43|Referenced variable mac_4_byte_5_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":630:28:630:43|Referenced variable mac_2_byte_1_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":660:28:660:43|Referenced variable mac_4_byte_4_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":628:28:628:43|Referenced variable mac_1_byte_6_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":658:28:658:43|Referenced variable mac_4_byte_3_reg is not in sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":626:28:626:43|Referenced variable mac_1_byte_5_reg is not in sensitivity list.
@W: CD434 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":204:62:204:77|Signal rx_crc_error_int in the sensitivity list is not used in the process. Make sure all variables in the sensitivity list are referenced in the process.
@W: CD434 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":205:38:205:57|Signal rx_fifo_overflow_int in the sensitivity list is not used in the process. Make sure all variables in the sensitivity list are referenced in the process.
@W: CD434 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":205:60:205:79|Signal rx_fifo_underrun_int in the sensitivity list is not used in the process. Make sure all variables in the sensitivity list are referenced in the process.
@W: CD638 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":106:9:106:26|Signal rx_fifo_overflow_c is undriven. Either assign the signal a value or remove the signal declaration.
@W: CD638 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":108:9:108:26|Signal tx_fifo_underrun_c is undriven. Either assign the signal a value or remove the signal declaration.
@W: CD638 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":110:9:110:26|Signal tx_fifo_overflow_c is undriven. Either assign the signal a value or remove the signal declaration.
@W: CL240 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":110:9:110:26|Signal TX_FIFO_OVERFLOW_c is floating; a simulation mismatch is possible.
@W: CL240 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":108:9:108:26|Signal TX_FIFO_UNDERRUN_c is floating; a simulation mismatch is possible.
@W: CL240 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":106:9:106:26|Signal RX_FIFO_OVERFLOW_c is floating; a simulation mismatch is possible.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning unused register TX_FIFO_OVERFLOW_d_2(2 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning unused register TX_FIFO_UNDERRUN_d_2(2 downto 0). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning unused register RX_FIFO_OVERFLOW_d_2(2 downto 0). Make sure that there are no unused intermediate registers.
@W: CL190 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":252:6:252:7|Optimizing register bit tx_FIFO_UNDERRUN_int to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":273:6:273:7|Optimizing register bit tx_FIFO_OVERFLOW_int to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":315:6:315:7|Optimizing register bit rx_FIFO_OVERFLOW_int to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL190 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Optimizing register bit rx_FIFO_OVERFLOW_int_d(0) to a constant 0. To keep the instance, apply constraint syn_preserve=1 on the instance.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":252:6:252:7|Pruning unused register tx_FIFO_UNDERRUN_int. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":273:6:273:7|Pruning unused register tx_FIFO_OVERFLOW_int. Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":315:6:315:7|Pruning unused register rx_FIFO_OVERFLOW_int. Make sure that there are no unused intermediate registers.
@W: CL260 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning register bit 0 of rx_FIFO_OVERFLOW_int_d(2 downto 0). If this is not the intended behavior, drive the input with valid values, or an input from the top level.
@W: CL117 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\uP_if.vhd":598:8:598:9|Latch generated from process for signal APB3_RDATA(7 downto 0); possible missing assignment in an if or case statement.
@W: CG296 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Debounce.vhd":47:17:47:23|Incomplete sensitivity list; assuming completeness. Make sure all referenced variables in message CG290 are included in the sensitivity list.
@W: CG290 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Debounce.vhd":52:11:52:21|Referenced variable debounce_in is not in sensitivity list.
@W: CL240 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\CommsFPGA_top.vhd":178:9:178:18|Signal iData_FAIL is floating; a simulation mismatch is possible.
@W: CL260 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning register bit 0 of tx_FIFO_UNDERRUN_int_d(2 downto 0). If this is not the intended behavior, drive the input with valid values, or an input from the top level.
@W: CL279 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":411:6:411:7|Pruning register bits 5 to 4 of iint_reg(7 downto 0). If this is not the intended behavior, drive the inputs with valid values, or inputs from the top level.
@W: CL260 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":411:6:411:7|Pruning register bit 2 of iint_reg(3 downto 0). If this is not the intended behavior, drive the input with valid values, or an input from the top level.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning unused register rx_FIFO_OVERFLOW_int_d(2 downto 1). Make sure that there are no unused intermediate registers.
@W: CL169 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":379:6:379:7|Pruning unused register tx_FIFO_UNDERRUN_int_d(2 downto 1). Make sure that there are no unused intermediate registers.
@W: CL246 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":57:4:57:13|Input port bits 5 to 4 of apb3_wdata(7 downto 0) are unused. Assign logic for all port bits or change the input port size.
@W: CL247 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":57:4:57:13|Input port bit 2 of apb3_wdata(7 downto 0) is unused 
@W: CL246 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":67:4:67:15|Input port bits 5 to 4 of int_mask_reg(7 downto 0) are unused. Assign logic for all port bits or change the input port size.
@W: CL247 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\Interrupts.vhd":67:4:67:15|Input port bit 2 of int_mask_reg(7 downto 0) is unused 
@W: CL177 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\TX_Collision_Detector.vhd":154:4:154:5|Sharing sequential element tx_col_detect_en. Add a syn_preserve attribute to the element to prevent sharing.
@W: CL247 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\hdl\CommsFPGA_top.vhd":94:6:94:11|Input port bit 0 of id_res(3 downto 0) is unused 
@W: CL177 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\Actel\DirectCore\CoreResetP\7.0.104\rtl\vhdl\core\coreresetp.vhd":936:8:936:9|Sharing sequential element sdif0_spll_lock_q2. Add a syn_preserve attribute to the element to prevent sharing.
@W: CL177 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\Actel\DirectCore\CoreResetP\7.0.104\rtl\vhdl\core\coreresetp.vhd":936:8:936:9|Sharing sequential element fpll_lock_q2. Add a syn_preserve attribute to the element to prevent sharing.
@W: CL177 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\Actel\DirectCore\CoreResetP\7.0.104\rtl\vhdl\core\coreresetp.vhd":936:8:936:9|Sharing sequential element sdif1_spll_lock_q2. Add a syn_preserve attribute to the element to prevent sharing.
@W: CL177 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\Actel\DirectCore\CoreResetP\7.0.104\rtl\vhdl\core\coreresetp.vhd":936:8:936:9|Sharing sequential element sdif2_spll_lock_q2. Add a syn_preserve attribute to the element to prevent sharing.
@W: CL158 :"C:\Users\gcallsen\Documents\Projects\FPGA\v1_6-082417-DebugCol\component\work\m2s010_som\m2s010_som.vhd":88:8:88:18|Inout GPIO_1_BIDI is unused

